0.000205	0.450874	0.000205	0.273855	0.000205	0.124194
0.00021	0.463748	0.00021	0.313443	0.00021	0.0942614
0.000215	0.454736	0.000215	0.343053	0.000215	0.0575702
0.00022	0.431885	0.00022	0.35979	0.00022	0.0134764
0.000225	0.397125	0.000225	0.364939	0.000225	-0.0264332
0.00023	0.351743	0.00023	0.356249	0.00023	-0.0602277
0.000235	0.286729	0.000235	0.334685	0.000235	-0.096597
0.00024	0.21045	0.00024	0.301856	0.00024	-0.132966
0.000245	0.133527	0.000245	0.258084	0.000245	-0.165151
0.00025	0.0495239	0.00025	0.2053	0.00025	-0.183819
0.000255	-0.0351232	0.000255	0.145114	0.000255	-0.195727
0.00026	-0.126529	0.00026	0.0804217	0.00026	-0.211498
0.000265	-0.206992	0.000265	0.0125109	0.000265	-0.215039
0.00027	-0.278443	0.00027	-0.0560436	0.00027	-0.205061
0.000275	-0.342492	0.000275	-0.122667	0.000275	-0.189934
0.00028	-0.397207	0.00028	-0.185428	0.00028	-0.17191
0.000285	-0.434863	0.000285	-0.240787	0.000285	-0.147771
0.00029	-0.453209	0.00029	-0.287455	0.00029	-0.118161
0.000295	-0.457393	0.000295	-0.324468	0.000295	-0.0772859
0.0003	-0.454174	0.0003	-0.350216	0.0003	-0.0412384
0.000305	-0.42553	0.000305	-0.362769	0.000305	-0.00486913
0.00031	-0.381436	0.00031	-0.362769	0.00031	0.0353624
0.000315	-0.323824	0.000315	-0.350538	0.000315	0.0781687
0.00032	-0.260742	0.00032	-0.324468	0.00032	0.11486
0.000325	-0.188647	0.000325	-0.287455	0.000325	0.142539
0.00033	-0.101103	0.00033	-0.241109	0.00033	0.167644
0.000335	-0.0129154	0.000335	-0.185106	0.000335	0.189208
0.00034	0.0707661	0.00034	-0.123311	0.00034	0.205944
0.000345	0.151229	0.000345	-0.0563655	0.000345	0.211416
0.00035	0.230727	0.00035	0.0118672	0.00035	0.208197
0.000355	0.303465	0.000355	0.079778	0.000355	0.203369
0.00036	0.362686	0.00036	0.145114	0.00036	0.188242
0.000365	0.404527	0.000365	0.204979	0.000365	0.165713
0.00037	0.440896	0.00037	0.258406	0.00037	0.13578
0.000375	0.461495	0.000375	0.3025	0.000375	0.105204
0.00038	0.463104	0.00038	0.335329	0.00038	0.0707661
0.000385	0.440253	0.000385	0.355927	0.000385	0.0308565
0.00039	0.410642	0.00039	0.364939	0.00039	-0.0113062
0.000395	0.36848	0.000395	0.360755	0.000395	-0.050894
0.0004	0.308293	0.0004	0.343053	0.0004	-0.0850103
0.000405	0.239417	0.000405	0.314408	0.000405	-0.121701
0.00041	0.157023	0.00041	0.274499	0.00041	-0.156461
0.000415	0.0765595	0.000415	0.224612	0.000415	-0.177382
0.00042	-0.00937506	0.00042	0.166356	0.00042	-0.193796
0.000425	-0.0949877	0.000425	0.102951	0.000425	-0.20667
0.00043	-0.181244	0.00043	0.0350405	0.00043	-0.210854
0.000435	-0.256236	0.000435	-0.0325484	0.000435	-0.211176
0.00044	-0.320606	0.00044	-0.101103	0.00044	-0.197659
0.000445	-0.378861	0.000445	-0.16483	0.000445	-0.177704
0.00045	-0.424242	0.00045	-0.223085	0.00045	-0.156461
0.000455	-0.450956	0.000455	-0.272972	0.000455	-0.13007
0.00046	-0.458359	0.00046	-0.313525	0.00046	-0.0920911
0.000465	-0.452887	0.000465	-0.343136	0.000465	-0.053147
0.00047	-0.438404	0.00047	-0.360194	0.00047	-0.0164558
0.000475	-0.397207	0.000475	-0.364056	0.000475	0.0218446
0.00048	-0.346676	0.00048	-0.35601	0.00048	0.0640072
0.000485	-0.282306	0.000485	-0.334446	0.000485	0.102308
0.00049	-0.211176	0.00049	-0.301295	0.00049	0.135137
0.000495	-0.133932	0.000495	-0.257845	0.000495	0.159597
