0.00032	0.456667	0.00032	0.202404	0.00032	0.182127
0.000325	0.452483	0.000325	0.259693	0.000325	0.104561
0.00033	0.395837	0.00033	0.291235	0.00033	0.0128327
0.000335	0.299925	0.000335	0.292844	0.000335	-0.0830792
0.00034	0.179552	0.00034	0.265487	0.00034	-0.167726
0.000345	0.0389028	0.000345	0.211416	0.000345	-0.233062
0.00035	-0.105609	0.00035	0.135137	0.00035	-0.2778
0.000355	-0.244327	0.000355	0.0456617	0.000355	-0.294858
0.00036	-0.356975	0.00036	-0.0483192	0.00036	-0.284559
0.000365	-0.426173	0.000365	-0.137472	0.000365	-0.240787
0.00037	-0.460612	0.00037	-0.212464	0.00037	-0.171589
0.000375	-0.447737	0.000375	-0.266213	0.000375	-0.0917692
0.00038	-0.387229	0.00038	-0.29357	0.00038	0.000280504
0.000385	-0.28649	0.000385	-0.290996	0.000385	0.0939395
0.00039	-0.157749	0.00039	-0.259132	0.00039	0.182449
0.000395	-0.0190306	0.000395	-0.200233	0.000395	0.244566
0.0004	0.129343	0.0004	-0.122345	0.0004	0.280614
0.000405	0.261625	0.000405	-0.0309392	0.000405	0.295419
0.00041	0.367836	0.00041	0.062398	0.00041	0.280292
0.000415	0.435425	0.000415	0.14962	0.000415	0.233302
0.00042	0.459242	0.00042	0.222037	0.00042	0.15831
0.000425	0.443149	0.000425	0.272246	0.000425	0.0752721
0.00043	0.374595	0.00043	0.294454	0.00043	-0.013881
0.000435	0.270636	0.000435	0.287373	0.000435	-0.107218
0.00044	0.138999	0.00044	0.251969	0.00044	-0.18929
0.000445	-0.00615654	0.000445	0.190817	0.000445	-0.253339
0.00045	-0.146162	0.00045	0.110032	0.00045	-0.28488
0.000455	-0.278765	0.000455	0.0186261	0.000455	-0.292283
0.00046	-0.382402	0.00046	-0.0753548	0.00046	-0.274903
0.000465	-0.441622	0.000465	-0.161289	0.000465	-0.226303
0.00047	-0.457715	0.00047	-0.230809	0.00047	-0.150024
0.000475	-0.431323	0.000475	-0.2778	0.000475	-0.0602277
0.00048	-0.362447	0.00048	-0.296145	0.00048	0.0279598
0.000485	-0.252052	0.000485	-0.284559	0.000485	0.119044
0.00049	-0.116552	0.00049	-0.244005	0.00049	0.20176
0.000495	0.0295691	0.000495	-0.178991	0.000495	0.260659
